Sound	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
so1362	1362	monster\mosquito\attack long2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1363	1363	monster\mosquito\attack long3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1364	1364	monster\mosquito\attack long4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1365	1365	monster\mosquito\attack long5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1366	1366	monster\mosquito\gethit1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1367	1367	monster\mosquito\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1368	1368	monster\mosquito\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1369	1369	monster\mosquito\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1370	1370	monster\mosquito\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1371	1371	monster\mosquito\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1372	1372	monster\mosquito\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1373	1373	monster\mosquito\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1374	1374	monster\mosquito\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1375	1375	monster\mosquito\loop.wav	200	0	1	12	12	1	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1376	1376	monster\mummy\attack1.wav	176	6	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1377	1377	monster\mummy\attack2.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1378	1378	monster\mummy\attack3.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1379	1379	monster\mummy\attack4.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1380	1380	monster\mummy\attack5.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1381	1381	monster\mummy\attack6.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1382	1382	monster\mummy\gethit1.wav	176	5	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1383	1383	monster\mummy\gethit2.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1384	1384	monster\mummy\gethit3.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1385	1385	monster\mummy\gethit4.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1386	1386	monster\mummy\gethit5.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1387	1387	monster\mummy\death1.wav	176	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1388	1388	monster\mummy\death2.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1389	1389	monster\mummy\death3.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1390	1390	monster\mummy\death4.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1391	1391	monster\mummy\neutral1.wav	176	3	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1392	1392	monster\mummy\neutral2.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1393	1393	monster\mummy\neutral3.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1394	1394	monster\mummy\mummygeneratordeath.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1395	1395	monster\overseer\attack1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1396	1396	monster\overseer\attack2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1397	1397	monster\overseer\attack3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1398	1398	monster\overseer\attack4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1399	1399	monster\overseer\attack5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1400	1400	monster\overseer\gethit6.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1401	1401	monster\overseer\gethit7.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1402	1402	monster\overseer\gethit3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1403	1403	monster\overseer\gethit4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1404	1404	monster\overseer\gethit5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1405	1405	monster\overseer\death1.wav	255	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1406	1406	monster\overseer\death2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1407	1407	monster\overseer\death3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1408	1408	monster\overseer\death4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1409	1409	monster\overseer\death5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1410	1410	monster\overseer\death6.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1411	1411	monster\overseer\neutral1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1412	1412	monster\overseer\neutral2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1413	1413	monster\overseer\neutral3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1414	1414	monster\overseer\neutral4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1415	1415	monster\overseer\neutral5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1416	1416	monster\overseer\whip1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1417	1417	monster\overseer\whip2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1418	1418	monster\overseer\whip3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1419	1419	monster\overseer\whip4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1420	1420	monster\overseer\whipcrack1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1421	1421	monster\overseer\whipcrack2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1422	1422	monster\overseer\whipcrack3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1423	1423	monster\overseer\whipcrack4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1424	1424	monster\overseer\whipcrack5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1425	1425	monster\overseer\healcast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1426	1426	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1427	1427	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1428	1428	monster\overseer\missile.wav	255	0	1	2	4	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1429	1429	monster\overseer\attract1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1430	1430	monster\overseer\attract2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1431	1431	monster\overseer\attract3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1432	1432	monster\overseer\attract4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1433	1433	monster\pantherwoman\attack1.wav	200	4	0	0	0	0	0	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1434	1434	monster\pantherwoman\attack2.wav	200	0	0	0	0	0	0	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1435	1435	monster\pantherwoman\attack3.wav	200	0	0	0	0	0	0	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1436	1436	monster\pantherwoman\attack4.wav	200	0	0	0	0	0	0	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1437	1437	monster\pantherwoman\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1438	1438	monster\pantherwoman\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1439	1439	monster\pantherwoman\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1440	1440	monster\pantherwoman\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1441	1441	monster\pantherwoman\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1442	1442	monster\pantherwoman\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1443	1443	monster\pantherwoman\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1444	1444	monster\pantherwoman\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1445	1445	monster\pantherwoman\neutral1.wav	255	5	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1446	1446	monster\pantherwoman\neutral2.wav	255	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1447	1447	monster\pantherwoman\neutral3.wav	255	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1448	1448	monster\pantherwoman\neutral4.wav	255	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1449	1449	monster\pantherwoman\neutral5.wav	255	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1450	1450	monster\pinhead\attack1.wav	200	6	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1451	1451	monster\pinhead\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1452	1452	monster\pinhead\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1453	1453	monster\pinhead\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1454	1454	monster\pinhead\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1455	1455	monster\pinhead\attack6.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1456	1456	monster\pinhead\gethit1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1457	1457	monster\pinhead\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1458	1458	monster\pinhead\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1459	1459	monster\pinhead\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1460	1460	monster\pinhead\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1461	1461	monster\pinhead\death1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1462	1462	monster\pinhead\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1463	1463	monster\pinhead\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1464	1464	monster\pinhead\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1465	1465	monster\pinhead\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1466	1466	monster\pinhead\neutral1.wav	200	4	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1467	1467	monster\pinhead\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1468	1468	monster\pinhead\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1469	1469	monster\pinhead\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1470	1470	monster\putriddefiler\attack1.wav	200	5	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1471	1471	monster\putriddefiler\attack2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1472	1472	monster\putriddefiler\attack3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1473	1473	monster\putriddefiler\attack4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1474	1474	monster\putriddefiler\attack5.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1475	1475	monster\putriddefiler\death1.wav	200	4	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1476	1476	monster\putriddefiler\death2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1477	1477	monster\putriddefiler\death3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1478	1478	monster\putriddefiler\death4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1479	1479	monster\putriddefiler\gethit1.wav	200	6	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1480	1480	monster\putriddefiler\gethit2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1481	1481	monster\putriddefiler\gethit3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1482	1482	monster\putriddefiler\gethit4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1483	1483	monster\putriddefiler\gethit5.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1484	1484	monster\putriddefiler\gethit6.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1485	1485	monster\putriddefiler\impregnate.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1486	1486	monster\putriddefiler\neutral1.wav	200	5	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1487	1487	monster\putriddefiler\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1488	1488	monster\putriddefiler\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1489	1489	monster\putriddefiler\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1490	1490	monster\putriddefiler\neutral5.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1491	1491	monster\putriddefiler\zap.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
so1492	1492	monster\pygmy\attack1.wav	200	6	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1493	1493	monster\pygmy\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1494	1494	monster\pygmy\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1495	1495	monster\pygmy\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1496	1496	monster\pygmy\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1497	1497	monster\pygmy\attack6.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1498	1498	monster\pygmy\gethit1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1499	1499	monster\pygmy\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1500	1500	monster\pygmy\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1501	1501	monster\pygmy\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1502	1502	monster\pygmy\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1503	1503	monster\pygmy\gethit6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1504	1504	monster\pygmy\death1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1505	1505	monster\pygmy\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1506	1506	monster\pygmy\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1507	1507	monster\pygmy\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1508	1508	monster\pygmy\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1509	1509	monster\pygmy\death6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1510	1510	monster\pygmy\neutral1.wav	180	4	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1511	1511	monster\pygmy\neutral3.wav	120	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1512	1512	monster\pygmy\neutral4.wav	120	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1513	1513	monster\pygmy\neutral5.wav	180	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1514	1514	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1515	1515	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1516	1516	monster\pygmy\blowgun1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1517	1517	monster\pygmy\blowgun2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1518	1518	monster\pygmy\blowgun3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1519	1519	monster\pygmy\blowgun4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1520	1520	monster\pygmyshaman\attack1.wav	200	5	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1521	1521	monster\pygmyshaman\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1522	1522	monster\pygmyshaman\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1523	1523	monster\pygmyshaman\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1524	1524	monster\pygmyshaman\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1525	1525	none.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1526	1526	monster\pygmyshaman\gethit1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1527	1527	monster\pygmyshaman\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1528	1528	monster\pygmyshaman\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1529	1529	monster\pygmyshaman\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1530	1530	monster\pygmyshaman\gethit6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1531	1531	monster\pygmyshaman\death1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1532	1532	monster\pygmyshaman\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1533	1533	monster\pygmyshaman\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1534	1534	monster\pygmyshaman\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1535	1535	monster\pygmyshaman\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1536	1536	monster\pygmyshaman\death6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so1537	1537	monster\pygmyshaman\neutral1.wav	200	6	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1538	1538	monster\pygmyshaman\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1539	1539	monster\pygmyshaman\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1540	1540	monster\pygmyshaman\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1541	1541	monster\pygmyshaman\neutral5.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1542	1542	monster\pygmyshaman\neutral6.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
so1543	1543	monster\pygmyshaman\spell1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1544	1544	monster\pygmyshaman\spell2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1545	1545	monster\pygmyshaman\spell3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1546	1546	monster\pygmyshaman\spell4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1547	1547	monster\pygmyshaman\spell5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1548	1548	monster\pygmyshaman\spell6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1549	1549	monster\reanimatedhorde\attack1.wav	200	7	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1550	1550	monster\reanimatedhorde\attack2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1551	1551	monster\reanimatedhorde\attack3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1552	1552	monster\reanimatedhorde\attack4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1553	1553	monster\reanimatedhorde\attack5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1554	1554	monster\reanimatedhorde\attack6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1555	1555	monster\reanimatedhorde\attack7.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1556	1556	monster\reanimatedhorde\gethit1.wav	200	7	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1557	1557	monster\reanimatedhorde\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1558	1558	monster\reanimatedhorde\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so1559	1559	monster\reanimatedhorde\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
