Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
ms503	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250						xxx	xxx	1	9	10	NU		0
ms504	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250						xxx	xxx	1	9	10	NU		0
ms505	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250						xxx	xxx	1	9	10	NU		0
ms506	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	lit	lit	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250						xxx	xxx	1			NU		0
ms507	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	"lit,hev"	"lit,hev"	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250						xxx	xxx	1			NU		0
ms508	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	"lit,hev"	"lit,hev"	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250						xxx	xxx	1			NU		0
ms509	1	3	64	3	3		4	hth	3	"lit,hev"	lit	hev	hev	hev	"axe,fla"	"axe,fla"		hev	hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250						xxx	xxx	1			NU		0
ms510	1	3	64	3	3		4	hth	3	"lit,hev"	lit	hev	hev	hev	"axe,fla"	"axe,fla"		hev	hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250						xxx	xxx	1			NU		0
ms511		2	80	2	2			hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1	1				255	255	255				xxx	xxx	1			NU		0
ms512		2	80	2	2			hth	3		lit																1															1		1	1										1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
ms513		2	80	2	2			hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
ms514		2	80	2	2			hth	3		lit																1															1		1	1						1				1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
ms515		2	80	2	2			hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
ms516	1	1	128					hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
ms517	1	1	128					hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
ms518	1	1	128					hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
ms519	1	1	128					hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
ms520		2	80	2	2			hth	3		lit																1															1		1	1												1		1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1											1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
ms521	4	4	144	2	2			hth	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1	1									1	1				1	1				11	255	255	255				xxx	xxx	1			NU		0
ms522	3	2	96	2	2			1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1		255	255	255				xxx	xxx	1			NU		0
ms523	3	2	96	2	2			2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1		255	255	255				xxx	xxx	1			NU		0
ms524	3	3	128	3	3	3		hth	3		lit																1															1	1	1		1									1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1					1				1		1				1						255	255	255				xxx	xxx	1			NU		0
ms525	3	3	128	3	3	3		hth	3		lit																1															1	1	1		1									1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1					1				1		1				1						255	255	255				xxx	xxx	1			NU		0
ms526		2	80	2	2			hth	3		lit																1															1	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1					1					1	1					255	255	255				xxx	xxx	1			NU		0
ms527		2	80	2	2			hth	3		lit																1															1		1	1						1				1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8		1											1				1	1										1				1	1					255	255	255				xxx	xxx	1			NU		0
ms528	4	4	144	3	3			hth	3		lit							lit	lit								1							1	1							3	1	1		1					1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-100	-40	145	160	1				1					1						1	1	1		1	1	1			7	255	255	150				xxx	xxx	1			NU		0
ms529	3	3	64	3	3			hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250						xxx	xxx	1			NU		0
ms530	3	3	64	3	3			hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250						xxx	xxx	1			NU		0
ms531	3	3	64	3	3			hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250						xxx	xxx	1			NU		0
ms532	3	3	64	3	3			hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250						xxx	xxx	1			NU		0
ms533	3	3	64	3	3			hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250						xxx	xxx	1			NU		0
ms534	3	2	96	2	2			hth	3	hed	lit				bhn	bhn		lit	lit							1	1				1	1		1	1							6	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													2									1					1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
ms535	3	2	96	2	2			1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1	1		1			255	255	255				xxx	xxx	1			NU		0
ms536	3	2	96	2	2			2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1	1		1			255	255	255				xxx	xxx	1			NU		0
ms537	3	2	96	2	2			hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1								1		1				1	1		1		6	255						xxx	xxx	1			NU		0
ms538	3	2	96	2	2			hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1								1		1				1	1		1		6	255						xxx	xxx	1			NU		0
ms539	3	2	96	2	2			hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1								1		1				1	1		1		6	255						xxx	xxx	1			NU		0
ms540	3	2	96	2	2		3	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1	1						1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1		1	1		255						xxx	xxx	1			NU		0
ms541	3	2	96	2	2		3	hth	3		lit							lit	lit								1								1							2	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1		1	1		255						xxx	xxx	1			NU		0
ms542	3	2	96	2	2		3	hth	3		lit							lit	lit								1								1							2	1	1	1	1	1	1			1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1		1	1		255						xxx	xxx	1			NU		0
ms543	3	4	112				3	hth	12	lit	lit	lit	lit	lit				lit								1	1	1	1	1				1								6		1									1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1	1					1	1	1		2	6	255	255	255	2	3	4	xxx	xxx	1			NU		0
ms544	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit	lit	lit	lit	1	1	1	1	1				1	1	1	1	1	1	1	1	11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	1	10	11	NU		0
ms545			96					hth	3		lit																1															1		1	1		1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																				1					255	255	255				xxx	xxx	1			NU		0
ms546	3	4	112	2	2			hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
ms547	3	4	112	2	2			hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
ms548	3	4	112	2	2			hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
ms549	3	4	112	2	2			hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
ms550	3	4	112	2	2			hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
ms551	1	1	48	2	2			hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms552	1	1	48	2	2			hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms553	1	1	48	2	2			hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms554	1	1	48	2	2			hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms555	1	1	48	2	2			hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms556		1	96					hth	3		lit																1															1	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1					1			1					1						255	255	255				xxx	xxx	1			NU		0
ms557	3	2	96	2	2			hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255				xxx	xxx	1			NU		0
ms558	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		255	255	255				xxx	xxx	1	10	11	NU		0
ms559	3	4	112				3	hth	12	lit	lit	lit	lit	lit				lit								1	1	1	1	1				1								6	1	1	1	1	1			1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1													1	1					1	1	1		2	6	255	255	255	2	3	4	xxx	xxx	1			NU		0
ms560	3	2	96	2	2			1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1		1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1	5	255	255	255				xxx	xxx	1			NU		0
ms561	3	2	96	2	2			2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1		1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1	5	255	255	255				xxx	xxx	1			NU		0
ms562	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
ms563	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
ms564	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
ms565	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
ms566	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
ms567		1	96	2	2			hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
ms568		1	96	2	2			hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
ms569		1	96	2	2			hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
ms570	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit				1	1	1	1	1				1	1	1	1	1				11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	1	10	11	NU		0
ms571	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
ms572	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
ms573	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
ms574			96					hth	3		lit																1															1		1	1		1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																				1				15	255	178	64				xxx	xxx	1			NU		0
ms575	3	2	96	2	2			bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
ms576	3	2	96	2	2			bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
ms577	3	2	96	2	2			bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
ms578	3	2	96	2	2			bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
ms579	3	2	96	2	2			bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
ms580	3	3	96	3	3			hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms581	3	3	96	3	3			hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms582	3	3	96	3	3			hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms583	3	3	96	3	3			hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms584	3	3	96	3	3			hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms585	3	2	96	2	2			2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms586	3	2	96	2	2			2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms587	3	2	96	2	2			2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms588	3	2	96	2	2			2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms589	3	2	96	2	2			2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms590	2	2	88	2	2			hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms591	2	2	88	2	2			hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms592	2	2	88	2	2			hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms593	2	2	88	2	2			hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
ms594	3	2	80	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms595	3	2	80	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms596	3	2	80	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms597	3	2	80	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms598	3	2	80	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
ms599	3	3	96	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
ms600	3	3	96	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
ms601	3	3	96	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
ms602	3	3	96	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
ms603	3	3	96	3	3			hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
ms604	3	4	112	3	3		3	hth	3		lit		lit	lit				lit	lit	lit		lit	lit				1		1	1				1	1	1		1	1			8	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	9	255	255	255	2	3	4	xxx	xxx	1			NU		0
ms605	3	4	96	3	3			hth	3		lit							lit	lit								1							1	1							1	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	8	255	255	255	2	3	4	xxx	xxx	1			NU		0
ms606	3	2	96	2	2		1	hth	3		lit																1							1								2	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8		1											1				1					1					1					1	1				9	255						xxx	xxx	1			NU		0
ms607	3	4	112	3	3		2	hth	3		lit	lit	lit	lit				lit									1	1	1	1				1								5	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1			1		1	1	1	2	2	9	255	255	255	2	3	4	xxx	xxx	1			NU		0
ms608	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit	lit	lit	lit	1	1	1	1	1				1	1	1	1	1	1	1	1	11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	1	10	11	NU		0
